Datum (MEZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
,Leistung (MW),Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2021-07-28T14:00+02:00,7808.18,14931.78,44935.47,58.62
2021-07-28T15:00+02:00,7785.94,14373.45,44457.65,56.36
2021-07-28T16:00+02:00,7760.06,13845.18,43545.5,54.6
2021-07-28T17:00+02:00,7760.32,14354.21,42162.59,64.14
2021-07-28T18:00+02:00,7746.11,15396.9,38848.23,81.29
2021-07-28T19:00+02:00,7758.82,16219.59,32534.1,91.13
2021-07-28T20:00+02:00,7787.88,16679.88,27537.36,94.93
2021-07-28T21:00+02:00,7841.14,16765.84,26133.01,88.26
2021-07-28T22:00+02:00,7862.07,16350.63,26752.32,83.02
2021-07-28T23:00+02:00,7760.48,14449.45,28433.41,71.49
2021-07-29T00:00+02:00,7656.22,11852.42,29558.61,55.58
